date,region,product,units,price,revenue,marketing_spend,churn_rate
2024-05-08,Europe,Book,32,95.09,3042.99,292.45,0.143
2024-05-08,Europe,Shoes,5,83.76,418.79,280.58,0.071
2024-05-08,Europe,Smartwatch,57,74.69,4257.1,279.67,0.116
2024-05-08,APAC,Camera,38,63.59,2416.42,143.61,0.06
2024-05-08,APAC,Smartwatch,14,72.41,1013.78,129.56,0.044
2024-05-08,APAC,Book,29,38.4,1113.5,285.86,0.088
2024-05-08,LATAM,Laptop,8,130.41,1043.28,339.88,0.042
2024-05-08,LATAM,Camera,13,18.8,244.34,395.12,0.048
2024-05-08,LATAM,Blender,39,145.58,5677.62,204.99,0.058
2024-05-08,LATAM,Headphones,57,86.94,4955.65,388.0,0.065
2024-05-09,North America,Laptop,44,62.24,2738.49,171.75,0.074
2024-05-09,North America,Smartwatch,16,136.94,2191.04,102.87,0.088
2024-05-09,North America,Book,10,40.15,401.55,203.28,0.137
2024-05-09,Europe,Camera,20,102.79,2055.79,114.68,0.108
2024-05-09,Europe,Smartwatch,19,30.63,581.98,155.7,0.103
2024-05-09,Europe,Shoes,13,38.84,504.93,357.62,0.089
2024-05-09,Europe,Book,47,27.22,1279.41,174.76,0.124
2024-05-09,APAC,Book,38,22.28,846.62,153.93,0.086
2024-05-09,APAC,Headphones,42,60.67,2548.25,360.86,0.148
2024-05-09,APAC,Smartwatch,12,147.68,1772.16,153.58,0.056
2024-05-09,LATAM,Laptop,33,45.41,1498.69,360.11,0.116
2024-05-09,LATAM,Smartwatch,8,133.02,1064.18,282.38,0.033
2024-05-10,North America,Blender,59,34.23,2019.34,65.21,0.084
2024-05-10,North America,Book,31,65.69,2036.33,209.82,0.109
2024-05-10,North America,Shoes,44,22.44,987.54,130.73,0.116
2024-05-10,North America,Smartwatch,46,25.04,1151.97,99.34,0.143
2024-05-10,Europe,Camera,44,126.08,5547.64,240.04,0.132
2024-05-10,Europe,Headphones,51,148.57,7576.91,350.05,0.138
2024-05-10,Europe,Smartwatch,35,126.72,4435.17,336.3,0.115
2024-05-10,APAC,Shoes,59,68.33,4031.69,236.61,0.072
2024-05-10,APAC,Smartwatch,8,14.73,117.87,264.67,0.148
2024-05-10,APAC,Blender,36,39.53,1422.97,364.4,0.045
2024-05-10,APAC,Headphones,29,89.13,2584.78,260.78,0.108
2024-05-10,LATAM,Book,39,57.29,2234.14,193.33,0.112
2024-05-10,LATAM,Shoes,52,114.84,5971.45,317.51,0.04
2024-05-10,LATAM,Camera,54,99.03,5347.54,334.41,0.03
2024-05-10,LATAM,Blender,20,140.75,2815.05,75.14,0.057
2024-05-11,North America,Camera,45,139.9,6295.51,384.9,0.101
2024-05-11,North America,Blender,23,40.42,929.59,289.44,0.049
2024-05-11,North America,Book,8,54.87,438.98,383.07,0.091
2024-05-11,North America,Smartwatch,23,70.06,1611.31,353.08,0.132
2024-05-11,Europe,Blender,46,18.06,830.55,308.06,0.054
2024-05-11,Europe,Laptop,50,138.84,6942.11,193.41,0.096
2024-05-11,Europe,Shoes,17,12.71,216.05,216.91,0.084
2024-05-11,Europe,Book,48,20.59,988.44,375.13,0.149
2024-05-11,APAC,Book,5,100.36,501.78,325.46,0.08
2024-05-11,APAC,Smartwatch,19,123.25,2341.78,127.64,0.081
2024-05-11,LATAM,Laptop,14,86.53,1211.44,134.6,0.141
2024-05-11,LATAM,Camera,42,87.61,3679.68,169.29,0.115
2024-05-11,LATAM,Book,26,17.79,462.46,266.43,0.03
2024-05-11,LATAM,Headphones,53,125.46,6649.28,380.74,0.148
2024-05-12,North America,Book,53,148.51,7870.99,238.92,0.053
2024-05-12,North America,Smartwatch,22,139.47,3068.44,287.32,0.132
2024-05-12,North America,Blender,23,12.6,289.81,87.5,0.075
2024-05-12,North America,Shoes,49,73.69,3610.68,166.64,0.113
2024-05-12,Europe,Shoes,45,89.92,4046.6,323.5,0.046
2024-05-12,Europe,Book,32,80.94,2589.98,151.95,0.06
2024-05-12,Europe,Blender,16,102.92,1646.77,319.3,0.121
2024-05-12,Europe,Smartwatch,14,55.05,770.74,55.38,0.053
2024-05-12,APAC,Shoes,33,110.43,3644.05,70.63,0.103
2024-05-12,APAC,Headphones,55,10.47,575.69,129.47,0.068
2024-05-12,APAC,Book,8,133.6,1068.8,111.9,0.108
2024-05-12,APAC,Blender,29,17.71,513.46,219.83,0.108
2024-05-12,LATAM,Laptop,7,149.84,1048.89,97.53,0.102
2024-05-12,LATAM,Blender,32,10.74,343.73,171.79,0.129
2024-05-12,LATAM,Book,49,124.93,6121.61,143.67,0.139
2024-05-12,LATAM,Shoes,33,33.84,1116.72,213.31,0.097
2024-05-13,North America,Camera,27,101.96,2752.85,90.64,0.14
2024-05-13,North America,Shoes,48,52.55,2522.53,317.73,0.066
2024-05-13,Europe,Headphones,39,80.23,3128.96,121.25,0.141
2024-05-13,Europe,Laptop,27,132.34,3573.25,161.74,0.117
2024-05-13,Europe,Camera,54,115.71,6248.35,120.09,0.078
2024-05-13,APAC,Laptop,11,76.5,841.5,259.42,0.137
2024-05-13,APAC,Smartwatch,50,66.03,3301.55,182.79,0.1
2024-05-13,APAC,Camera,28,71.51,2002.23,323.3,0.147
2024-05-13,APAC,Book,40,31.77,1270.98,139.94,0.031
2024-05-13,LATAM,Shoes,49,149.68,7334.32,99.64,0.099
2024-05-13,LATAM,Laptop,28,109.73,3072.54,204.87,0.148
2024-05-14,North America,Smartwatch,40,114.07,4562.63,325.68,0.145
2024-05-14,North America,Blender,22,83.78,1843.14,279.97,0.039
2024-05-14,North America,Camera,33,41.93,1383.76,52.05,0.149
2024-05-14,Europe,Camera,15,77.87,1168.08,252.75,0.114
2024-05-14,Europe,Smartwatch,43,22.99,988.73,112.93,0.145
2024-05-14,Europe,Shoes,48,68.96,3309.93,248.71,0.147
2024-05-14,Europe,Headphones,26,23.75,617.61,172.32,0.125
2024-05-14,APAC,Camera,35,39.69,1389.22,202.59,0.067
2024-05-14,APAC,Shoes,31,48.6,1506.57,158.12,0.127
2024-05-14,APAC,Laptop,48,144.21,6922.14,387.7,0.062
2024-05-14,APAC,Book,59,142.48,8406.51,303.24,0.052
2024-05-14,LATAM,Camera,13,20.89,271.52,156.32,0.141
2024-05-14,LATAM,Headphones,41,71.02,2911.89,274.09,0.114
2024-05-14,LATAM,Laptop,20,11.68,233.62,259.15,0.124
2024-05-14,LATAM,Shoes,17,116.44,1979.56,115.23,0.129
2024-05-15,North America,Shoes,27,16.84,454.58,251.06,0.06
2024-05-15,North America,Blender,54,76.74,4143.92,67.3,0.049
2024-05-15,North America,Smartwatch,13,128.04,1664.5,357.34,0.066
2024-05-15,Europe,Blender,55,142.79,7853.47,241.67,0.09
2024-05-15,Europe,Headphones,53,143.26,7592.9,106.71,0.072
2024-05-15,Europe,Shoes,56,142.44,7976.46,309.92,0.106
2024-05-15,Europe,Book,49,82.56,4045.42,79.37,0.11
2024-05-15,APAC,Book,9,40.99,368.95,127.13,0.037
2024-05-15,APAC,Headphones,57,31.08,1771.72,58.0,0.099
2024-05-15,LATAM,Book,42,65.0,2729.95,170.15,0.142
2024-05-15,LATAM,Camera,35,18.13,634.71,306.65,0.118
2024-05-15,LATAM,Headphones,59,39.32,2319.78,202.05,0.037
2024-05-16,North America,Camera,26,31.19,811.01,245.52,0.061
2024-05-16,North America,Shoes,56,82.81,4637.41,115.2,0.12
2024-05-16,North America,Blender,33,26.07,860.25,390.84,0.086
2024-05-16,Europe,Smartwatch,44,15.35,675.59,77.54,0.057
2024-05-16,Europe,Blender,30,99.43,2982.97,345.46,0.113
2024-05-16,Europe,Book,59,95.33,5624.23,313.66,0.056
2024-05-16,Europe,Headphones,23,140.21,3224.78,334.46,0.033
2024-05-16,APAC,Camera,44,84.15,3702.73,293.31,0.099
2024-05-16,APAC,Shoes,42,64.25,2698.57,316.02,0.101
2024-05-16,APAC,Laptop,36,76.61,2757.97,191.42,0.076
2024-05-16,APAC,Headphones,58,96.52,5597.97,226.22,0.068
2024-05-16,LATAM,Laptop,40,102.91,4116.48,60.24,0.039
2024-05-16,LATAM,Blender,23,95.83,2204.07,241.41,0.131
2024-05-17,North America,Headphones,31,93.62,2902.33,112.7,0.074
2024-05-17,North America,Camera,10,45.65,456.5,312.0,0.058
2024-05-17,Europe,Smartwatch,44,19.65,864.8,208.95,0.134
2024-05-17,Europe,Book,16,143.56,2296.95,358.83,0.135
2024-05-17,Europe,Laptop,59,53.73,3170.32,138.33,0.135
2024-05-17,APAC,Blender,55,41.9,2304.52,117.55,0.145
2024-05-17,APAC,Laptop,33,39.66,1308.92,339.01,0.095
2024-05-17,APAC,Smartwatch,44,44.57,1960.92,121.95,0.134
2024-05-17,LATAM,Shoes,15,142.87,2143.03,304.6,0.141
2024-05-17,LATAM,Blender,27,49.14,1326.86,326.41,0.136
2024-05-18,North America,Smartwatch,44,19.07,839.25,100.6,0.146
2024-05-18,North America,Book,27,11.41,308.13,79.84,0.041
2024-05-18,Europe,Blender,27,71.18,1921.8,374.19,0.048
2024-05-18,Europe,Shoes,42,70.39,2956.53,317.48,0.132
2024-05-18,APAC,Book,41,143.18,5870.33,379.51,0.053
2024-05-18,APAC,Headphones,22,126.03,2772.77,331.42,0.07
2024-05-18,APAC,Smartwatch,9,130.1,1170.89,55.33,0.059
2024-05-18,APAC,Blender,13,15.18,197.31,265.35,0.036
2024-05-18,LATAM,Blender,55,71.12,3911.79,334.8,0.095
2024-05-18,LATAM,Shoes,32,125.27,4008.58,345.82,0.138
2024-05-18,LATAM,Headphones,29,59.49,1725.12,190.03,0.067
2024-05-19,North America,Book,14,30.7,429.81,344.01,0.077
2024-05-19,North America,Smartwatch,14,62.06,868.9,258.89,0.041
2024-05-19,North America,Shoes,36,58.9,2120.48,259.65,0.098
2024-05-19,North America,Headphones,30,51.9,1557.07,69.81,0.056
2024-05-19,Europe,Laptop,52,111.24,5784.28,115.31,0.104
2024-05-19,Europe,Shoes,33,96.65,3189.46,382.1,0.111
2024-05-19,APAC,Headphones,33,47.18,1556.95,54.9,0.044
2024-05-19,APAC,Shoes,6,140.07,840.39,289.53,0.085
2024-05-19,APAC,Book,23,130.05,2991.15,176.38,0.096
2024-05-19,LATAM,Shoes,11,76.79,844.64,399.74,0.095
2024-05-19,LATAM,Headphones,21,19.56,410.75,306.81,0.105
2024-05-20,North America,Headphones,10,101.17,1011.68,127.41,0.134
2024-05-20,North America,Camera,58,12.02,697.3,184.81,0.118
2024-05-20,Europe,Camera,6,32.19,193.12,114.75,0.081
2024-05-20,Europe,Book,12,121.21,1454.53,242.14,0.097
2024-05-20,APAC,Headphones,29,24.5,710.64,77.65,0.145
2024-05-20,APAC,Book,37,106.03,3923.15,206.72,0.141
2024-05-20,APAC,Camera,30,38.84,1165.21,146.17,0.128
2024-05-20,APAC,Smartwatch,44,81.66,3592.9,340.85,0.084
2024-05-20,LATAM,Book,12,120.71,1448.5,108.71,0.13
2024-05-20,LATAM,Laptop,53,68.06,3606.98,383.54,0.044
2024-05-20,LATAM,Shoes,43,39.73,1708.33,381.59,0.055
2024-05-21,North America,Camera,23,48.7,1119.99,88.19,0.047
2024-05-21,North America,Laptop,47,31.25,1468.67,171.58,0.134
2024-05-21,North America,Smartwatch,42,19.78,830.93,231.07,0.109
2024-05-21,Europe,Blender,46,71.6,3293.53,391.22,0.052
2024-05-21,Europe,Laptop,29,88.74,2573.59,302.02,0.128
2024-05-21,Europe,Camera,49,47.14,2310.07,103.98,0.054
2024-05-21,Europe,Book,43,77.8,3345.26,290.87,0.078
2024-05-21,APAC,Smartwatch,26,39.75,1033.45,100.85,0.034
2024-05-21,APAC,Blender,20,33.52,670.46,205.8,0.04
2024-05-21,LATAM,Smartwatch,14,146.3,2048.15,340.53,0.094
2024-05-21,LATAM,Camera,49,118.24,5793.69,297.94,0.134
2024-05-21,LATAM,Book,31,45.11,1398.38,364.08,0.067
2024-05-21,LATAM,Shoes,6,124.92,749.51,204.38,0.122
2024-05-22,North America,Book,14,99.64,1395.01,93.06,0.049
2024-05-22,North America,Headphones,32,37.76,1208.24,146.25,0.118
2024-05-22,North America,Laptop,36,144.51,5202.52,341.87,0.124
2024-05-22,Europe,Headphones,53,66.98,3549.84,361.43,0.088
2024-05-22,Europe,Smartwatch,53,15.03,796.7,169.41,0.107
2024-05-22,Europe,Laptop,36,77.97,2806.95,393.55,0.093
2024-05-22,APAC,Blender,16,69.54,1112.59,127.25,0.102
2024-05-22,APAC,Book,31,125.86,3901.62,271.58,0.03
2024-05-22,APAC,Laptop,44,131.63,5791.61,312.07,0.095
2024-05-22,LATAM,Book,5,51.08,255.39,148.01,0.115
2024-05-22,LATAM,Camera,49,37.56,1840.29,96.92,0.074
2024-05-22,LATAM,Blender,31,132.52,4108.1,321.58,0.125
2024-05-22,LATAM,Shoes,31,144.86,4490.68,95.16,0.086
2024-05-23,North America,Book,54,107.71,5816.41,89.54,0.086
2024-05-23,North America,Blender,24,139.27,3342.55,365.95,0.085
2024-05-23,North America,Smartwatch,30,119.84,3595.13,381.66,0.077
2024-05-23,North America,Laptop,59,129.38,7633.29,53.27,0.093
2024-05-23,Europe,Headphones,52,108.69,5651.67,99.91,0.118
2024-05-23,Europe,Camera,18,126.97,2285.48,383.1,0.141
2024-05-23,APAC,Smartwatch,39,129.67,5057.2,114.73,0.087
2024-05-23,APAC,Headphones,11,24.83,273.11,81.87,0.034
2024-05-23,LATAM,Shoes,23,142.58,3279.25,114.48,0.1
2024-05-23,LATAM,Camera,17,15.46,262.86,325.58,0.063
2024-05-23,LATAM,Smartwatch,21,124.85,2621.79,138.87,0.094
2024-05-23,LATAM,Book,27,138.61,3742.48,312.17,0.099
2024-05-24,North America,Shoes,44,12.74,560.54,348.17,0.051
2024-05-24,North America,Headphones,37,27.42,1014.58,310.65,0.112
2024-05-24,Europe,Book,52,124.41,6469.11,276.6,0.071
2024-05-24,Europe,Smartwatch,57,43.19,2462.0,273.09,0.058
2024-05-24,Europe,Blender,36,101.71,3661.52,360.45,0.031
2024-05-24,Europe,Camera,57,39.81,2269.32,396.72,0.138
2024-05-24,APAC,Laptop,39,129.19,5038.27,165.94,0.093
2024-05-24,APAC,Blender,47,110.12,5175.64,56.48,0.122
2024-05-24,APAC,Shoes,15,20.47,307.08,108.08,0.105
2024-05-24,APAC,Headphones,27,13.57,366.51,119.08,0.045
2024-05-24,LATAM,Headphones,52,55.75,2898.78,205.62,0.055
2024-05-24,LATAM,Smartwatch,23,79.38,1825.83,105.76,0.124
2024-05-24,LATAM,Book,39,88.15,3437.7,181.61,0.069
2024-05-25,North America,Blender,29,16.37,474.86,230.65,0.113
2024-05-25,North America,Laptop,39,81.06,3161.48,63.7,0.068
2024-05-25,Europe,Smartwatch,50,127.0,6350.01,391.58,0.13
2024-05-25,Europe,Laptop,51,53.21,2713.67,145.52,0.149
2024-05-25,APAC,Shoes,23,113.76,2616.48,367.38,0.034
2024-05-25,APAC,Laptop,18,118.43,2131.73,288.91,0.106
2024-05-25,APAC,Headphones,15,111.21,1668.16,311.59,0.091
2024-05-25,LATAM,Headphones,21,72.12,1514.55,52.19,0.109
2024-05-25,LATAM,Laptop,58,40.73,2362.26,51.73,0.133
2024-05-25,LATAM,Smartwatch,58,115.89,6721.71,363.32,0.122
2024-05-26,North America,Headphones,25,50.93,1273.18,72.25,0.03
2024-05-26,North America,Smartwatch,43,131.52,5655.55,329.15,0.132
2024-05-26,North America,Laptop,20,84.3,1685.92,299.61,0.069
2024-05-26,Europe,Book,51,75.19,3834.53,323.93,0.076
2024-05-26,Europe,Shoes,47,142.44,6694.86,173.44,0.113
2024-05-26,Europe,Smartwatch,59,15.41,909.14,102.73,0.073
2024-05-26,Europe,Blender,18,34.95,629.02,89.98,0.097
2024-05-26,APAC,Shoes,49,126.63,6204.84,366.3,0.108
2024-05-26,APAC,Smartwatch,15,30.71,460.65,357.66,0.14
2024-05-26,APAC,Headphones,38,99.6,3784.97,56.17,0.042
2024-05-26,LATAM,Smartwatch,19,61.94,1176.92,206.86,0.031
2024-05-26,LATAM,Headphones,5,25.38,126.9,192.94,0.072
2024-05-26,LATAM,Laptop,18,119.52,2151.4,366.49,0.062
2024-05-27,North America,Smartwatch,19,52.55,998.5,378.44,0.123
2024-05-27,North America,Book,34,111.95,3806.21,151.18,0.059
2024-05-27,North America,Camera,41,55.56,2277.97,395.92,0.098
2024-05-27,Europe,Shoes,51,42.44,2164.39,188.56,0.132
2024-05-27,Europe,Headphones,13,61.53,799.89,179.98,0.08
2024-05-27,Europe,Smartwatch,57,51.32,2925.41,263.97,0.069
2024-05-27,Europe,Laptop,27,13.7,370.01,387.63,0.075
2024-05-27,APAC,Headphones,53,51.51,2730.24,325.16,0.092
2024-05-27,APAC,Camera,8,29.15,233.21,178.28,0.073
2024-05-27,LATAM,Laptop,24,44.65,1071.7,310.29,0.134
2024-05-27,LATAM,Camera,59,116.04,6846.19,278.95,0.065
2024-05-28,North America,Headphones,18,113.05,2034.97,177.1,0.07
2024-05-28,North America,Book,26,132.28,3439.3,279.86,0.092
2024-05-28,Europe,Camera,14,87.31,1222.32,117.69,0.06
2024-05-28,Europe,Headphones,14,35.31,494.38,284.95,0.145
2024-05-28,Europe,Book,42,130.15,5466.26,93.57,0.091
2024-05-28,APAC,Laptop,50,96.68,4833.81,291.93,0.12
2024-05-28,APAC,Shoes,24,33.89,813.27,290.87,0.107
2024-05-28,LATAM,Shoes,43,75.47,3245.12,236.44,0.107
2024-05-28,LATAM,Smartwatch,24,148.71,3569.04,203.74,0.101
2024-05-28,LATAM,Book,57,23.11,1317.47,343.56,0.031
2024-05-28,LATAM,Blender,13,15.25,198.28,182.52,0.06
2024-05-29,North America,Camera,15,32.94,494.11,287.65,0.037
2024-05-29,North America,Headphones,22,136.29,2998.39,367.2,0.046
2024-05-29,North America,Book,19,18.42,350.03,240.82,0.055
2024-05-29,Europe,Book,32,11.48,367.22,282.85,0.085
2024-05-29,Europe,Headphones,27,132.92,3588.75,92.17,0.105
2024-05-29,Europe,Smartwatch,28,103.97,2911.2,83.72,0.046
2024-05-29,APAC,Shoes,10,116.89,1168.86,223.57,0.144
2024-05-29,APAC,Smartwatch,43,140.93,6059.86,379.57,0.043
2024-05-29,APAC,Headphones,11,95.93,1055.2,396.81,0.142
2024-05-29,APAC,Laptop,45,143.09,6439.02,92.17,0.112
2024-05-29,LATAM,Smartwatch,43,57.93,2491.03,179.27,0.082
2024-05-29,LATAM,Blender,43,80.28,3451.95,266.11,0.096
2024-05-29,LATAM,Book,42,10.72,450.33,268.85,0.087
2024-05-29,LATAM,Laptop,18,24.05,432.85,129.89,0.119
2024-05-30,North America,Camera,22,113.95,2506.93,157.01,0.143
2024-05-30,North America,Headphones,10,75.84,758.4,331.9,0.055
2024-05-30,Europe,Smartwatch,58,42.65,2473.63,389.57,0.149
2024-05-30,Europe,Book,56,63.15,3536.26,344.77,0.145
2024-05-30,APAC,Blender,52,139.2,7238.36,111.75,0.149
2024-05-30,APAC,Smartwatch,29,128.11,3715.26,390.44,0.06
2024-05-30,APAC,Laptop,17,26.68,453.63,311.83,0.076
2024-05-30,LATAM,Blender,43,130.65,5617.9,315.05,0.134
2024-05-30,LATAM,Smartwatch,22,18.74,412.18,271.48,0.08
2024-05-30,LATAM,Book,52,50.38,2619.71,141.25,0.107
2024-05-31,North America,Blender,17,134.22,2281.79,233.48,0.143
2024-05-31,North America,Shoes,58,58.02,3365.42,279.67,0.148
2024-05-31,North America,Laptop,52,36.37,1891.15,338.46,0.095
2024-05-31,North America,Book,7,141.21,988.47,161.99,0.057
2024-05-31,Europe,Book,29,74.92,2172.6,382.18,0.082
2024-05-31,Europe,Shoes,58,64.06,3715.21,322.96,0.088
2024-05-31,APAC,Camera,23,50.77,1167.81,119.24,0.062
2024-05-31,APAC,Smartwatch,33,53.45,1763.7,88.39,0.141
2024-05-31,APAC,Blender,6,74.01,444.07,244.93,0.048
2024-05-31,LATAM,Smartwatch,9,97.71,879.41,115.94,0.074
2024-05-31,LATAM,Blender,59,140.39,8282.79,267.86,0.08
2024-05-31,LATAM,Camera,39,115.95,4521.97,337.39,0.124
2024-05-31,LATAM,Shoes,30,80.12,2403.59,237.32,0.073
2024-06-01,North America,Laptop,57,108.24,6169.7,294.07,0.082
2024-06-01,North America,Smartwatch,14,113.23,1585.25,310.78,0.135
2024-06-01,North America,Blender,36,144.68,5208.44,54.97,0.092
2024-06-01,Europe,Headphones,32,79.53,2544.84,281.41,0.039
2024-06-01,Europe,Book,8,100.47,803.74,226.94,0.096
2024-06-01,APAC,Headphones,54,48.0,2592.1,372.22,0.144
2024-06-01,APAC,Camera,31,24.68,765.19,117.39,0.119
2024-06-01,APAC,Blender,21,17.27,362.73,85.68,0.09
2024-06-01,APAC,Smartwatch,48,95.06,4563.09,227.47,0.061
2024-06-01,LATAM,Laptop,32,126.25,4040.1,328.16,0.062
2024-06-01,LATAM,Shoes,14,60.16,842.26,202.61,0.057
2024-06-02,North America,Smartwatch,30,95.91,2877.25,207.65,0.056
2024-06-02,North America,Camera,41,90.39,3705.88,290.48,0.056
2024-06-02,North America,Shoes,17,46.69,793.67,73.52,0.134
2024-06-02,Europe,Shoes,37,48.69,1801.4,375.75,0.138
2024-06-02,Europe,Headphones,17,147.91,2514.39,75.85,0.057
2024-06-02,Europe,Laptop,6,73.34,440.05,265.8,0.045
2024-06-02,Europe,Camera,44,13.89,611.28,59.11,0.085
2024-06-02,APAC,Laptop,30,129.83,3894.79,221.65,0.101
2024-06-02,APAC,Headphones,43,36.63,1575.11,293.29,0.127
2024-06-02,LATAM,Laptop,50,48.08,2404.0,53.94,0.092
2024-06-02,LATAM,Smartwatch,57,95.66,5452.78,306.3,0.14
2024-06-03,North America,Shoes,15,26.25,393.73,359.66,0.048
2024-06-03,North America,Smartwatch,24,15.04,360.94,134.61,0.073
2024-06-03,North America,Blender,7,11.52,80.61,229.95,0.137
2024-06-03,Europe,Smartwatch,58,138.65,8041.71,89.81,0.143
2024-06-03,Europe,Blender,55,50.33,2768.18,321.57,0.076
2024-06-03,APAC,Shoes,20,94.14,1882.75,346.71,0.144
2024-06-03,APAC,Smartwatch,23,18.02,414.49,108.85,0.149
2024-06-03,APAC,Laptop,31,80.24,2487.57,133.9,0.085
2024-06-03,LATAM,Smartwatch,44,132.52,5831.07,380.8,0.039
2024-06-03,LATAM,Headphones,35,14.12,494.32,228.26,0.08
2024-06-03,LATAM,Blender,30,63.89,1916.66,136.58,0.088
2024-06-04,North America,Book,53,78.0,4134.11,329.14,0.101
2024-06-04,North America,Smartwatch,39,52.51,2047.79,83.8,0.064
2024-06-04,Europe,Book,46,76.2,3505.19,302.47,0.149
2024-06-04,Europe,Laptop,54,40.92,2209.74,336.89,0.13
2024-06-04,Europe,Blender,19,12.09,229.77,153.91,0.075
2024-06-04,APAC,Shoes,53,136.29,7223.23,322.0,0.082
2024-06-04,APAC,Book,52,44.79,2328.93,188.14,0.112
2024-06-04,LATAM,Shoes,10,82.71,827.15,275.57,0.124
2024-06-04,LATAM,Book,20,108.2,2164.02,325.54,0.078
2024-06-05,North America,Camera,22,64.13,1410.96,290.93,0.044
2024-06-05,North America,Laptop,44,119.95,5277.68,350.25,0.043
2024-06-05,Europe,Blender,36,83.45,3004.3,190.53,0.03
2024-06-05,Europe,Camera,42,91.9,3859.6,197.24,0.149
2024-06-05,APAC,Smartwatch,41,48.85,2002.74,210.84,0.053
2024-06-05,APAC,Camera,13,123.1,1600.28,336.93,0.063
2024-06-05,APAC,Headphones,15,141.61,2124.21,136.23,0.095
2024-06-05,LATAM,Book,39,138.93,5418.37,185.74,0.128
2024-06-05,LATAM,Smartwatch,58,96.63,5604.62,277.84,0.149
2024-06-05,LATAM,Headphones,42,27.33,1147.67,375.21,0.142
2024-06-06,North America,Headphones,16,46.59,745.47,393.36,0.096
2024-06-06,North America,Blender,38,44.0,1671.95,195.41,0.067
2024-06-06,North America,Shoes,42,12.68,532.68,205.41,0.136
2024-06-06,Europe,Laptop,36,100.71,3625.65,279.47,0.062
2024-06-06,Europe,Blender,28,51.28,1435.92,339.31,0.138
2024-06-06,Europe,Book,11,54.59,600.46,312.09,0.041
2024-06-06,Europe,Shoes,58,40.4,2343.03,192.0,0.118
2024-06-06,APAC,Laptop,34,59.79,2032.7,196.79,0.11
2024-06-06,APAC,Smartwatch,50,10.12,506.24,377.52,0.134
2024-06-06,APAC,Camera,37,100.26,3709.58,259.0,0.093
2024-06-06,LATAM,Shoes,27,55.46,1497.38,288.78,0.127
2024-06-06,LATAM,Camera,34,143.47,4877.85,306.29,0.139
2024-06-06,LATAM,Headphones,30,107.41,3222.42,215.33,0.032
2024-06-07,North America,Camera,18,106.85,1923.37,180.41,0.126
2024-06-07,North America,Smartwatch,23,47.81,1099.64,136.41,0.075
2024-06-07,North America,Book,31,146.57,4543.6,129.56,0.048
2024-06-07,Europe,Laptop,26,68.91,1791.78,102.78,0.056
2024-06-07,Europe,Headphones,47,37.86,1779.6,92.12,0.084
2024-06-07,Europe,Smartwatch,27,28.91,780.44,263.27,0.089
2024-06-07,APAC,Camera,47,88.84,4175.56,105.3,0.136
2024-06-07,APAC,Shoes,6,73.54,441.27,296.62,0.041
2024-06-07,LATAM,Blender,29,25.55,741.05,138.27,0.074
2024-06-07,LATAM,Laptop,25,16.37,409.36,96.38,0.144
2024-06-07,LATAM,Book,13,12.55,163.17,394.97,0.105
2024-06-07,LATAM,Shoes,47,132.18,6212.35,192.97,0.135
2024-06-08,North America,Headphones,22,37.22,818.83,285.82,0.109
2024-06-08,North America,Book,22,54.66,1202.55,333.42,0.103
2024-06-08,Europe,Blender,12,65.88,790.56,394.35,0.119
2024-06-08,Europe,Camera,39,88.63,3456.61,301.42,0.065
2024-06-08,APAC,Smartwatch,28,137.52,3850.57,88.86,0.127
2024-06-08,APAC,Laptop,27,46.17,1246.62,261.75,0.062
2024-06-08,APAC,Headphones,41,48.01,1968.39,102.8,0.083
2024-06-08,LATAM,Camera,54,22.77,1229.43,364.02,0.039
2024-06-08,LATAM,Headphones,36,84.77,3051.67,315.96,0.034
2024-06-08,LATAM,Book,52,92.47,4808.61,168.6,0.143
2024-06-08,LATAM,Shoes,17,69.26,1177.45,281.11,0.109
2024-06-09,North America,Camera,33,131.68,4345.57,279.83,0.059
2024-06-09,North America,Book,48,106.14,5094.55,270.06,0.099
2024-06-09,Europe,Book,30,47.7,1430.96,98.47,0.107
2024-06-09,Europe,Blender,27,58.52,1580.13,103.81,0.102
2024-06-09,APAC,Blender,9,22.25,200.28,285.36,0.072
2024-06-09,APAC,Laptop,33,103.13,3403.32,122.47,0.08
2024-06-09,APAC,Book,29,113.19,3282.61,169.78,0.086
2024-06-09,APAC,Camera,40,114.9,4596.19,152.43,0.11
2024-06-09,LATAM,Book,54,27.3,1474.14,274.44,0.079
2024-06-09,LATAM,Headphones,46,102.57,4718.27,136.62,0.101
2024-06-09,LATAM,Shoes,19,117.45,2231.49,363.77,0.131
2024-06-10,North America,Headphones,8,99.29,794.33,351.18,0.037
2024-06-10,North America,Blender,11,103.75,1141.23,281.62,0.096
